FID,Shape *,KEYFIELD1,CALYEAR,CRASHNUM,CASENUMBER,AGENCY,DISTRICT,DOTCOUNTY,CRASHDATE,CRASHTIME,DAYOFWEEK,DHSCNTYCTY,TOWNNAME,INTOWNFLAG,ONROADNAME,INROADNAME,REFDIST,REFMEAS,REFDIRECT,ROADWAYID,LOCMILEPT,LOCNODE,SRROUTEID,USROUTEID,SIDEOFROAD,CRASHLANE,ROADCATGRY,SKIDNUMBER,SKIDTESTDT,RCIFEDHWY,RCIFUNCLAS,RCIACC,RCIPLACECD,RCILANDUSE,RCISURFWTH,RCISLDTYP1,RCISLDTYP2,RCISLDTYP3,RCISLDWTH1,RCISLDWTH2,RCISLDWTH3,RCIMEDWDTH,RCIAADT,RCIAVGTFCT,RCIHZDGCRV,RCIMAXSPD,RCITYPPARK,HIGHESTINJ,CRSHALCDRG,SITELOCA,LIGHTCOND,WEATHCOND,RDSURFCOND,DIV_UNDIV,TRAFCNTL1,TRAFCNTL2,CNTOFLANES,RDSURFTYPE,ROADCOND1,ROADCOND2,VISIBLTY1,VISIBLTY2,CRSHEVENT1,CRSHCAUSE1,CNTOFINJ,CNTOFFATL,CNTOFSVINJ,CNTOFPEDES,CNTOFDRVRS,CNTOFCYCLS,CNTOFVEH,CNTOFPERS,CNTNONTFTL,TOTCRSHDMG,TOTVEHDMG,TOTOTHRDMG,WORKZONE,FLAG_CMV,FLAG_INT,FL_LANEDEP,FL_AGGRSV,FL_VRU_PED,FL_VRU_BIK,FLELDERPED,FLPED5064,FLPED6569,FLPED7074,FLPED7579,FLPED80UP,FLMINORPED,FLELDERBIK,FLBIK5064,FLBIK6569,FLBIK7074,FLBIK7579,FLBIK80UP,FLMINORBIK,FL_VRU_MOT,FLMOT5064,FLMOT6569,FLMOT7074,FLMOT7579,FLMOT80UP,FL_AR_TEEN,FL_AR_AG,FL_AG5064,FL_AG6569,FL_AG7074,FL_AG7579,FL_AG80UP,FLAG_IMP,FL_IMP_PED,FLAG_DIST,FLAG_MIN,FLNOBTKID,FLNOBTMIN,FLNOBTTEEN,FL_NOBELT,LATITUDE,LONGITUDE,XCOORDINAT,YCOORDINAT,COORDSYS,MAPSOURCE,MAPVERSION,DTPUBLISHE,DTCARXTRCT,DTCOORDXTR,LINESEGID
11243,Point M,2.01283E+12,2012,828848510,FHPE12OFF009795,F,6,87,2/22/2012,2150,3,166,MIAMI,N,I 95,62ND ST NW,0.5,MI,N,87270000,6.734,2870,SR    9A,I    95,L,3,1,43,11/15/2011,5,11,1,1370, ,66,2, , ,6,0,0,18,258000,2, ,55,0,1,0,1,4,1,1,1,1,1,0,0,1,0,1,1,9,77,0,0,0,0,2,0,2,2,0,1000,1000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.839716,-80.205931,579577.6566,2858173.96,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11244,Point M,2.01283E+12,2012,828848480,FHPE12OFF008924,F,6,87,2/17/2012,2305,5,166,MIAMI,N,I 95,62ND ST NW,0.3,MI,S,87270000,5.901,2255,SR    9A,I    95,L,4,1,43,11/15/2011,5,11,1,1370, ,66,1, , ,4,0,0,22,242000,2, ,55,0,3,0,1,4,1,1,1,1,1,0,0,1,0,1,1,9,77,4,0,0,0,2,0,2,6,0,18000,18000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.827712,-80.206344,579544.3595,2856844.263,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11257,Point M,2.01283E+12,2012,828853390,FHPE12OFF032875,F,6,87,6/25/2012,1619,1,100,UNINCORPORATED,N,SR 9A,119TH ST NW,0.2,MI,S,87270000,9.556,2264,SR    9A,I    95,L,4,1,35,11/15/2011,5,11,1, , ,66,1,5, ,8,2,0,14,265000,2,1D00,55,0,1,0,1,1,2,1,1,5,5,0,0,1,0,1,1,9,1,0,0,0,0,2,0,3,2,0,2500,2500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.880313,-80.209002,579242.7972,2862668.192,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11263,Point M,2.01283E+12,2012,828909010,FHPE12OFF008752,F,6,87,2/17/2012,1230,5,182,NORTH MIAMI BEACH,N,SR 9A,SR 860,300,FT,S,87270000,14.235,3361,SR    9,I    95,L,2,1,41,11/15/2011,5,11,1, , ,48,1, , ,10,0,0,24,209000,2,2D3200,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,0,3,4,0,5500,5500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.940057,-80.191237,580981.8489,2869295.551,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11286,Point M,2.01283E+12,2012,828925250,FHPE12OFF022407,F,6,87,4/30/2012,1005,1,166,MIAMI,N,SR 9A,54TH ST NW,150,FT,N,87270000,5.748,2827,SR    9A,I    95,M,M,1,43,11/15/2011,5,11,1,1370, ,66,1, , ,6,0,0,14,242000,2, ,55,0,2,0,1,1,3,2,1,1,0,0,0,1,0,1,0,20,2,1,0,0,0,1,0,1,1,0,7500,7500,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.825503,-80.206433,579536.8466,2856599.627,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11303,Point M,2.01283E+12,2012,828847520,FHPE12OFF029597,F,6,87,6/8/2012,400,5,100,UNINCORPORATED,N,SR 9A,SR 860,0.1,MI,N,87270000,14.5,2277,SR    9,I    95,L,S,1,41,11/15/2011,5,11,1, , ,48,1,3, ,10,12,0,24,175000,2,2D0000,55,0,1,0,1,4,3,2,1,1,1,0,0,1,0,1,0,8,2,0,0,0,0,1,0,2,1,0,10000,10000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.942658,-80.188121,581292.0736,2869585.565,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11318,Point M,2.01283E+12,2012,828858500,FHPE12OFF019351,F,6,87,4/13/2012,1556,5,100, ,N,I 95,125TH ST NW,0.2,MI,N,87270000,10.368,2266,SR    9A,I    95,L,6,1,35,11/15/2011,5,11,1,1502, ,66,2,5,3,10,2,6,14,245000,2, ,55,0,1,0,1,1,2,2,1,1,1,0,0,1,0,1,1,77,77,0,0,0,0,2,0,2,4,0,600,600,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.892058,-80.209266,579208.5431,2863968.721,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11319,Point M,2.01283E+12,2012,828858690,FHPE12OFF024459,F,6,87,5/11/2012,1510,5,100, ,N,I 95,SR 860,0.5,MI,N,87270000,14.9,7830,SR    9,I    95,L,2,1,41,11/15/2011,5,11,1, , ,48,1,3, ,10,12,0,24,207000,2,2D0000,55,0,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,0,0,0,2,0,2,2,0,16000,16000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.947591,-80.184849,581616.2481,2870133.907,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11369,Point M,2.01283E+12,2012,828847300,FHPE12OFF021603,F,6,87,4/26/2012,1210,4,100,UNINCORPORATED,N,SR 9A,95TH ST NW,0.1,MI,N,87270000,8.385,2261,SR    9A,I    95,L,3,1,35,11/15/2011,5,11,1, , ,66,2,5, ,8,2,0,14,266000,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,0,3,5,0,8500,8500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.863386,-80.208179,579336.5922,2860793.973,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11370,Point M,2.01283E+12,2012,828847290,FHPE12OFF021389,F,6,87,4/25/2012,940,3,166,MIAMI,N,SR 9A,79TH ST NW,150,FT,S,87270000,7.202,2869,SR    9A,I    95,L,3,1,43,11/15/2011,5,11,1,1370, ,66,1, , ,15,0,0,22,258000,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,0,3,3,0,7500,7500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.846284,-80.20742,579424.1255,2858900.5,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11372,Point M,2.01283E+12,2012,828847270,FHPE12OFF020290,F,6,87,4/19/2012,845,4,100,UNINCORPORATED,N,SR 9A,SR 826,0.1,MI,S,87270000,12.696,2290,SR    9A,I    95,L,6,1,36,11/15/2011,5,11,1, , ,36,1,3, ,10,8,0,24,209000,2,2D0400,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,0,3,4,0,13000,13000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.925363,-80.20899,579213.9783,2867657.422,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11376,Point M,2.01283E+12,2012,828847170,FHPE12OFF016355,F,6,87,3/28/2012,1150,3,100,UNINCORPORATED,N,SR 9A,151ST ST NW,150,FT,N,87270000,11.837,7822,SR    9A,I    95,M,M,1,35,11/15/2011,5,11,1, , ,60,2,5, ,10,2,0,14,261000,2, ,55,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,20,2,0,0,0,0,1,0,1,1,0,8000,8000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.913298,-80.20994,579126.8533,2866320.64,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11386,Point M,2.01283E+12,2012,828861190,FHPE12OFF010042,F,6,87,2/24/2012,800,5,166,MIAMI,N,SR 9A,95TH ST NW,300,FT,N,87270000,8.342,7812,SR    9A,I    95,L,6,1,35,11/15/2011,5,11,1, , ,66,2,5, ,8,2,0,14,266000,2, ,55,0,1,0,1,1,2,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,2,0,2,2,0,5500,5500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.862764,-80.208163,579338.6264,2860725.073,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11422,Point M,2.01283E+12,2012,828875010,FHPE12OFF013023,F,6,87,3/10/2012,1328,6,100,UNINCORPORATED,N,I 95,135TH ST NW,0.25,MI,N,87270000,11.045,2268,SR    9A,I    95,L,4,1,35,11/15/2011,5,11,1,1502, ,66,1, , ,6,0,0,14,261000,2,0D2400,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,2,0,2,2,0,2000,2000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.901838,-80.209904,579138.1124,2865051.433,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11424,Point M,2.01283E+12,2012,828874930,FHPE12OFF012417,F,6,87,3/7/2012,1504,3,100,UNINCORPORATED,N,I 95,103RD ST NW,1.004,MI,N,87270000,9.794,7815,SR    9A,I    95,L,3,1,35,11/15/2011,5,11,1, , ,66,1,5, ,8,2,0,14,245000,2,1D00,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,0,3,5,0,2500,2500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.883756,-80.208921,579248.678,2863049.475,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11429,Point M,2.01283E+12,2012,828931480,FHP12EOFF022130,F,6,87,4/29/2012,255,7,100,UNINCORPORATED,N,SR 9A,151ST ST NW,0.02,MI,N,87270000,11.789,2856,SR    9A,I    95,L,S,1,35,11/15/2011,5,11,1, , ,60,2, , ,10,0,0,14,261000,2, ,55,0,1,0,1,4,3,2,1,1,1,0,0,1,0,2,1,20,2,0,0,0,0,2,0,2,4,0,10000,10000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.912603,-80.20993,579128.3354,2866243.706,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11434,Point M,2.01283E+12,2012,828847130,FHPE12OFF014604,F,6,87,3/19/2012,745,1,100,UNINCORPORATED,N,SR 9A,SR 860,150,FT,N,87270000,14.428,2287,SR    9,I    95,L,1,1,41,11/15/2011,5,11,1, , ,48,1, , ,10,0,0,24,175000,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,2,0,2,2,0,4000,4000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.941926,-80.18894,581210.5073,2869503.959,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11438,Point M,2.01283E+12,2012,828847090,FHPE12OFF013166,F,6,87,3/11/2012,1225,7,166,MIAMI,N,SR 9A,SR 112,200,FT,S,87270000,4.78,2822,SR    9A,I    95,L,2,1,43,11/15/2011,5,11,1,1370, ,60,1,5, ,10,2,0,14,194500,2, ,55,0,2,0,1,1,2,1,1,1,1,0,0,1,0,1,1,3,2,1,0,0,0,2,0,2,2,0,10000,10000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.811502,-80.205887,579601.0107,2855049.375,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11486,Point M,2.01283E+12,2012,828874860,FHPE12OFF009919,F,6,87,2/23/2012,1453,4,100,UNINCORPORATED,N,I 95,135TH ST NW,1.015,MI,N,87270000,11.81,7822,SR    9A,I    95,L,3,1,35,11/15/2011,5,11,1, , ,60,2,5, ,10,2,0,14,261000,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,9,1,0,0,0,0,2,0,2,3,0,5300,5300,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.912907,-80.209934,579127.687,2866277.365,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11491,Point M,2.01283E+12,2012,828846970,FHPE12OFF010090,F,6,87,2/24/2012,1215,5,166,MIAMI,N,SR 9A,SR 112,100,FT,S,87270000,4.799,7509,SR    9A,I    95,L,3,1,43,11/15/2011,5,11,1,1370, ,60,1,5, ,10,2,0,14,194500,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,9,1,0,0,0,0,2,0,2,2,0,5300,5300,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.811777,-80.205894,579600.0902,2855079.827,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11501,Point M,2.01283E+12,2012,828903540,FHPE12OFF016007,F,6,87,3/26/2012,1615,1,166,MIAMI,N,SR 9A,SR 932,0.25,MI,N,87270000,9.04,2298,SR    9A,I    95,L,2,1,35,11/15/2011,5,11,1, , ,66,1,3, ,10,10,0,14,265000,2,1D0000,55,0,3,0,1,1,1,1,1,1,1,0,0,1,0,1,1,2,77,2,0,0,0,2,0,2,2,0,17000,17000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.872855,-80.208598,579288.2632,2861842.447,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11545,Point M,2.01283E+12,2012,828925070,FHPE12OFF013839,F,6,87,3/15/2012,1055,4,180,NORTH MIAMI,N,SR 9A,125TH ST NW,150,FT,N,87270000,10.196,7818,SR    9A,I    95,M,M,1,35,11/15/2011,5,11,1,1502, ,66,1,5, ,8,2,0,14,245000,2, ,55,0,3,0,1,1,3,2,1,1,0,0,0,1,0,1,0,20,77,1,0,0,0,1,0,1,1,0,4000,4000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.889571,-80.209152,579221.6511,2863693.393,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11577,Point M,2.01283E+12,2012,828906350,FHPE12OFF020879,F,6,87,4/22/2012,100,7,166,MIAMI,N,SR 9A,SR 112,500,FT,S,87270000,4.723,2877,SR    9A,I    95,L,3,1,43,11/15/2011,5,11,1,1370, ,60,1,5, ,10,2,0,14,194500,2, ,55,0,1,0,1,5,1,1,1,1,1,0,0,1,0,1,1,9,77,0,0,0,0,2,0,2,3,0,2000,2000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.810677,-80.205865,579603.772,2854958.03,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11606,Point M,2.01283E+12,2012,828931640,FHPE12OFF026240,F,6,87,5/20/2012,2100,7,100,UNINCORPORATED,N,SR 9A,SR 826,1000,FT,N,87270000,13.048,2289,SR    9A,I    95,L,4,1,36,11/15/2011,5,11,1,1500, ,36,1,3, ,10,8,0,24,209000,2, ,55,0,2,0,1,4,2,2,1,1,1,0,0,1,0,1,1,1,2,1,0,0,0,2,0,2,6,0,5000,5000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,25.929208,-80.205413,579569.5989,2868085.426,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11617,Point M,2.01283E+12,2012,828858600,FHPE12OFF022679,F,6,87,5/1/2012,1802,2,100, ,N,I 95,SR 836,0.2,MI,N,87270000,3.62,2252,SR    9A,I    95,L,1,1,43,11/15/2011,5,11,1,1370, ,60,2,5, ,10,2,0,14,194500,2, ,55,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,2,0,2,2,0,60,60,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.794723,-80.205291,579671.9838,2853191.51,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11625,Point M,2.01283E+12,2012,828909040,FHPE12OFF009413,F,6,87,2/21/2012,730,2,166,MIAMI,N,SR 9A,SR 112,300,FT,S,87270000,4.761,2822,SR    9A,I    95,L,5,1,43,11/15/2011,5,11,1,1370, ,60,1,5, ,10,2,0,14,194500,2, ,55,0,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,1,0,0,0,3,0,3,5,0,5700,5700,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.811227,-80.205879,579601.9313,2855018.924,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11646,Point M,2.01283E+12,2012,829051250,FHPE12OFF031984,F,6,87,6/20/2012,2205,3,166,MIAMI,N,I 95,135TH ST NW,900,FT,S,87270000,10.592,7821,SR    9A,I    95,M,M,1,35,11/15/2011,5,11,1,1502, ,66,2, , ,8,0,0,14,245000,2, ,55,0,2,0,1,4,2,1,1,5,0,0,0,1,0,1,0,9,2,1,0,0,0,1,0,1,1,0,12000,12000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.895297,-80.209435,579189.4611,2864327.386,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11664,Point M,2.01283E+12,2012,829046810,FHPE12OFF025129,F,6,87,5/14/2012,2150,1,100,UNINCORPORATED,N,SR 9A,SR 860,1,MI,N,87270000,15.4,7830,SR    9,I    95,L,1,1,41,11/15/2011,5,11,1, , ,48,1,3, ,10,12,0,36,207000,2, ,55,0,1,0,1,4,1,1,1,1,1,0,0,1,0,1,1,9,15,0,0,0,0,2,0,2,3,0,1500,1500,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.952553,-80.179029,582195.6351,2870687.13,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11668,Point M,2.01283E+12,2012,828981250,FHPE12OFF023359,F,6,87,5/5/2012,1410,6,100,UNINCORPORATED,N,SR 9A,81ST ST NW,2000,FT,N,87270000,7.766,2832,SR    9A,I    95,L,6,1,35,11/15/2011,5,11,1, , ,66,1,3, ,10,12,0,14,266000,2, ,55,0,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,2,0,0,0,2,0,2,3,0,2000,2000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.85443,-80.207897,579370.8686,2859802.275,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11689,Point M,2.01283E+12,2012,829046770,FHPE12OFF023469,F,6,87,5/6/2012,117,7,100,UNINCORPORATED,N,SR 9A,135TH ST NW,200,FT,S,87270000,10.724,2839,SR    9A,I    95,L,S,1,35,11/15/2011,5,11,1,1502, ,66,2, , ,10,0,0,14,245000,2, ,55,0,1,0,1,4,1,1,1,1,0,0,0,1,0,1,0,20,2,0,0,0,0,1,0,1,1,0,2000,2000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.897159,-80.209528,579178.9394,2864533.502,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11695,Point M,2.01283E+12,2012,829050750,FHPE12OFF020639,F,6,87,4/21/2012,105,6,166,MIAMI,N,I 95,95TH ST NW,400,FT,S,87270000,8.17,2260,SR    9A,I    95,L,5,1,35,11/15/2011,5,11,1, , ,66,2,5, ,8,2,0,14,266000,2, ,55,0,1,0,1,4,3,2,1,5,0,0,0,1,0,2,0,20,12,0,0,0,0,1,0,1,1,0,6000,6000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.860275,-80.208098,579346.7628,2860449.494,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
11697,Point M,2.01283E+12,2012,829061940,FHPE12OFF020653,F,6,87,4/21/2012,330,6,166,MIAMI,N,SR 9A,135TH ST NW,800,FT,N,87270000,10.947,7898,SR    9A,I    95,M,M,1,35,11/15/2011,5,11,1,1502, ,66,2, , ,10,0,0,14,261000,2,0D2400,55,0,1,0,1,4,3,2,1,1,0,0,0,1,0,1,0,20,1,0,0,0,0,1,0,1,1,0,5000,5000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.900423,-80.209807,579148.8284,2864894.766,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv2-21-2014,3/17/2014,2/14/2014,3/4/2014,0
